id,name,label,address,add_time,cc_email,owner_id,company_id,first_char,owner_name,picture_id,visible_to,active_flag,category_id,delete_time,files_count,notes_count,update_time,country_code,people_count,address_route,address_country,followers_count,won_deals_count,activities_count,address_locality,last_activity_id,lost_deals_count,next_activity_id,open_deals_count,address_subpremise,closed_deals_count,last_activity_date,next_activity_date,next_activity_time,address_postal_code,address_sublocality,email_messages_count,address_street_number,done_activities_count,related_won_deals_count,undone_activities_count,related_lost_deals_count,related_open_deals_count,address_formatted_address,address_admin_area_level_1,address_admin_area_level_2,related_closed_deals_count
4354,Atlas Energy Group,,,2019-03-11 01:50:29,ncsmultistagellc@pipedrivemail.com,"{""id"": 5621386, ""name"": ""Jim Larkin"", ""email"": ""jlarkin@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5621386}",549622,a,Jim Larkin,,3,True,,,0,0,2020-04-22 16:47:28,,1,,,1,0,1,,18679.0,0,,0,,0,2019-03-10,,,,,0,,1,0,0,0,0,,,,0
4355,Utica Resource Operating,,,2019-03-13 14:46:00,ncsmultistagellc@pipedrivemail.com,"{""id"": 2059220, ""name"": ""Gavin Reed"", ""email"": ""greed@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""b6d6c0d2b756ec974e7bb4b96f15869c"", ""active_flag"": false, ""value"": 2059220}",549622,u,Gavin Reed,,3,True,,,2,2,2022-09-13 14:12:32,,2,,,1,5,84,,34812.0,3,34531.0,2,,8,2022-06-28,2022-10-14,,,,0,,83,0,1,0,0,,,,0
4356,Stronghold Resource Partners,,,2019-03-13 21:47:24,ncsmultistagellc@pipedrivemail.com,"{""id"": 5621386, ""name"": ""Jim Larkin"", ""email"": ""jlarkin@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5621386}",549622,s,Jim Larkin,,3,True,,,0,0,2020-08-27 20:20:29,,2,,,2,0,8,,30574.0,0,26428.0,1,,0,2020-08-26,2020-03-11,,,,0,,7,0,1,0,0,,,,0
4360,"Chesapeake Operating, LLC",,,2019-03-18 15:17:14,ncsmultistagellc@pipedrivemail.com,"{""id"": 11380775, ""name"": ""Brandon Dore"", ""email"": ""bdore@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 11380775}",549622,c,Brandon Dore,,3,True,,,18,31,2023-04-26 20:07:26,,77,,,1,30,551,,35290.0,4,34327.0,10,,40,2022-11-08,2022-10-19,,,,0,,550,0,1,0,0,,,,0
4361,Kiwetinohk Resources Corp.,,,2019-03-18 19:05:17,ncsmultistagellc@pipedrivemail.com,"{""id"": 5167271, ""name"": ""Sean Allen"", ""email"": ""sallen@ststracer.ca"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5167271}",549622,k,Sean Allen,,3,True,,,0,0,2022-01-04 16:03:53,,2,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
4362,TOC Oil Inc,,,2019-03-20 16:36:30,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,t,Tom Faurot,,3,True,,,0,0,2020-07-28 22:05:21,,0,,,1,0,4,,21556.0,0,,0,,0,2019-08-07,,,,,0,,4,0,0,0,0,,,,0
4363,Prairie Thunder Resources Ltd.,,"Suite 2610, 421 - 7th Ave SW Calgary, AB T2P 4K9",2019-03-20 19:07:29,ncsmultistagellc@pipedrivemail.com,"{""id"": 2246484, ""name"": ""Jordan Klassen"", ""email"": ""jklassen@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 2246484}",549622,p,Jordan Klassen,,3,True,,,0,0,2022-01-04 16:03:32,,2,7 Avenue Southwest,Canada,0,0,2,Calgary,,0,30085.0,0,2610,0,,2020-07-30,15:30:00,T2P 4K9,,11,421,0,0,2,0,0,"421 7 Ave SW #2610, Calgary, AB T2P 4K9, Canada",Alberta,Division No. 6,0
4365,Oil Search,,,2019-03-25 10:31:15,ncsmultistagellc@pipedrivemail.com,"{""id"": 1493863, ""name"": ""Bobby Blanchard"", ""email"": ""bblanchard@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 1493863}",549622,o,Bobby Blanchard,,3,True,,,0,1,2020-04-22 16:47:28,,2,,,1,0,3,,24761.0,0,21791.0,1,,0,2020-01-15,2019-08-12,,,,0,,2,0,1,0,0,,,,0
4366,SiltsStone,,,2019-03-25 10:40:16,ncsmultistagellc@pipedrivemail.com,"{""id"": 1493863, ""name"": ""Bobby Blanchard"", ""email"": ""bblanchard@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 1493863}",549622,s,Bobby Blanchard,,3,True,,,0,1,2020-06-16 18:01:54,,2,,,1,0,8,,24764.0,0,22760.0,1,,0,2019-12-20,2019-09-30,,,,0,,6,0,2,0,0,,,,0
4368,MCSMultistage,,,2019-03-27 18:06:59,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633288, ""name"": ""Kerry Tetley"", ""email"": ""ktetley@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633288}",549622,m,Kerry Tetley,,3,True,,,0,0,2019-03-27 18:06:59,,0,,,0,0,1,,,0,18940.0,0,,0,,2019-03-28,14:00:00,,,0,,0,0,1,0,0,,,,0
4369,Warwick Energy,,"6608 North Western Avenue, Oklahoma City, OK, USA",2019-03-28 19:48:02,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633253, ""name"": ""Kenneth Bullard"", ""email"": ""kbullard@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""831f2f6dd47605f426db29ae581506ef"", ""active_flag"": true, ""value"": 5633253}",549622,w,Kenneth Bullard,,3,True,,,0,1,2023-12-14 19:08:40,,3,North Western Avenue,United States,1,0,57,Nichols Hills,37075.0,1,,2,,1,2023-12-14,,,73116,,0,6608,57,0,0,0,0,"6608 N Western Ave, Nichols Hills, OK 73116, USA",Oklahoma,Oklahoma County,0
4370,Amazing Energy,,"5700 West Plano Parkway, Plano, TX, USA",2019-04-09 16:12:24,ncsmultistagellc@pipedrivemail.com,"{""id"": 5621386, ""name"": ""Jim Larkin"", ""email"": ""jlarkin@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5621386}",549622,a,Jim Larkin,,3,True,,,0,0,2020-06-29 16:51:21,,1,West Plano Parkway,United States,1,0,2,Plano,27180.0,0,,2,,0,2020-04-11,,,75093,,0,5700,2,0,0,0,0,"5700 W Plano Pkwy, Plano, TX 75093, USA",Texas,Collin County,0
4371,Ascent Resources,,,2019-04-12 12:50:16,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633288, ""name"": ""Kerry Tetley"", ""email"": ""ktetley@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633288}",549622,a,Kerry Tetley,,3,True,,,0,0,2021-08-31 18:55:10,,1,,,0,0,5,,33334.0,0,19135.0,0,,0,2021-08-30,2019-04-09,15:00:00,,,0,,1,0,4,0,0,,,,0
4372,Suncor,,,2019-04-17 22:20:03,ncsmultistagellc@pipedrivemail.com,"{""id"": 5517184, ""name"": ""Dylan Lougheed"", ""email"": ""dlougheed@atreservoir.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5517184}",549622,s,Dylan Lougheed,,3,True,,,0,1,2020-06-02 15:30:32,,1,,,0,0,2,,19375.0,0,28548.0,0,,0,2019-04-29,2020-06-02,20:30:00,,,0,,1,0,1,0,0,,,,0
4373,Alamo Pressure Pumping,,,2019-05-21 20:47:56,ncsmultistagellc@pipedrivemail.com,"{""id"": 7705219, ""name"": ""Joshua Sorrells"", ""email"": ""jsorrells@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 7705219}",549622,a,Joshua Sorrells,,3,True,,,0,0,2020-04-22 16:47:29,,1,,,0,0,2,,19711.0,0,,0,,0,2019-05-14,,,,,0,,2,0,0,0,0,,,,0
4374,Sabre Oil Company,,,2019-05-21 21:29:24,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,s,Tom Faurot,,3,True,,,3,0,2020-07-28 22:05:21,,1,,,1,0,3,,19826.0,0,,0,,0,2019-06-03,,,,,0,,3,0,0,0,0,,,,0
4375,Corex Reservoir Strategies,,,2019-05-22 21:13:03,ncsmultistagellc@pipedrivemail.com,"{""id"": 5517184, ""name"": ""Dylan Lougheed"", ""email"": ""dlougheed@atreservoir.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5517184}",549622,c,Dylan Lougheed,,3,True,,,0,2,2022-01-04 16:03:53,,1,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
4378,Mjolnir Resources Corp.,,,2019-05-28 21:23:05,ncsmultistagellc@pipedrivemail.com,"{""id"": 11440623, ""name"": ""Brennan Strasky"", ""email"": ""bstrasky@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""00ef195c44ae03cc51f4a32f9254e69b"", ""active_flag"": false, ""value"": 11440623}",549622,m,Brennan Strasky,,3,True,,,0,0,2022-01-04 16:04:24,,1,,,1,0,8,,29202.0,0,29505.0,0,,0,2020-06-22,2020-07-28,,,,0,,7,0,1,0,0,,,,0
4379,Intergy Production,,,2019-05-29 16:00:38,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633253, ""name"": ""Kenneth Bullard"", ""email"": ""kbullard@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""831f2f6dd47605f426db29ae581506ef"", ""active_flag"": true, ""value"": 5633253}",549622,i,Kenneth Bullard,,3,True,,,0,0,2021-08-19 12:26:08,,1,,,1,0,5,,33291.0,0,,0,,0,2021-08-18,,,,,0,,5,0,0,0,0,,,,0
4380,Pinedale Energy Partners.,,,2019-05-31 19:59:24,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633288, ""name"": ""Kerry Tetley"", ""email"": ""ktetley@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633288}",549622,p,Kerry Tetley,,3,True,,,0,0,2020-01-23 13:25:38,,1,,,0,0,6,,,0,19877.0,0,,0,,2019-05-29,16:00:00,,,0,,0,0,6,0,0,,,,0
4382,Helios Energy Ltd,,"2 Riverway, Houston, TX, USA",2019-06-04 15:26:30,ncsmultistagellc@pipedrivemail.com,"{""id"": 8648966, ""name"": ""Christian Pack"", ""email"": ""cpack@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 8648966}",549622,h,Christian Pack,,3,True,,,0,0,2020-06-11 15:54:59,,1,Riverway Drive,United States,2,0,15,Houston,29327.0,0,,1,,0,2020-06-11,,,77056,,0,2,15,0,0,0,0,"2 Riverway Dr, Houston, TX 77056, USA",Texas,Harris County,0
4384,Red Wolf Natural Resources,,,2019-06-10 19:54:15,ncsmultistagellc@pipedrivemail.com,"{""id"": 1477486, ""name"": ""Scott Dixon"", ""email"": ""sdixon@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""b05c593d0f27107fc31ba5b5d0e0a7f0"", ""active_flag"": true, ""value"": 1477486}",549622,r,Scott Dixon,,3,True,,,0,0,2020-04-22 16:47:29,,1,,,1,0,5,,22268.0,0,,0,,0,2019-09-05,,,,,0,,5,0,0,0,0,,,,0
4385,Aldon Oils Ltd.,,,2019-06-12 15:18:38,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,a,Chris Miller,,3,True,,,0,0,2022-01-04 16:04:23,,1,,,1,0,1,,,0,20565.0,0,,0,,2019-06-18,16:00:00,,,0,,0,0,1,0,0,,,,0
4386,Resourceful Petroleum Canada Ltd.,,,2019-06-14 19:46:59,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,r,Chris Miller,,3,True,,,0,0,2022-01-04 16:03:32,,1,,,1,0,3,,20672.0,0,,0,,0,2019-06-26,,,,,0,,3,0,0,0,0,,,,0
4387,VZFOX Canada Ltd.,,,2019-06-14 21:58:55,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417415, ""name"": ""Jesse Powell"", ""email"": ""jessep@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""272a1f7f107375f69ed8f42328ca9d30"", ""active_flag"": true, ""value"": 1417415}",549622,v,Jesse Powell,,3,True,,,0,1,2023-12-08 13:54:48,,1,,,1,0,1,,,0,20567.0,0,,0,,2019-07-04,16:30:00,,,2,,0,0,1,0,0,,,,0
4388,R.W. Dirks Petroleum,,,2019-06-18 15:17:48,ncsmultistagellc@pipedrivemail.com,"{""id"": 6364667, ""name"": ""Brandon Gowisnock"", ""email"": ""bgowisnock@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 6364667}",549622,r,Brandon Gowisnock,,3,True,,,0,0,2020-10-06 15:47:29,,2,,,0,0,4,,31046.0,0,,1,,0,2020-10-06,,,,,0,,4,0,0,0,0,,,,0
4389,Excalibur Energy Company,,,2019-06-19 12:50:17,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633288, ""name"": ""Kerry Tetley"", ""email"": ""ktetley@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633288}",549622,e,Kerry Tetley,,3,True,,,0,0,2020-04-22 16:47:36,,1,,,0,0,11,,21179.0,0,20916.0,0,,0,2019-07-12,2019-07-01,22:15:00,,,0,,2,0,9,0,0,,,,0
4390,Texas Energy Holdings,,,2019-06-21 01:32:46,ncsmultistagellc@pipedrivemail.com,"{""id"": 5621386, ""name"": ""Jim Larkin"", ""email"": ""jlarkin@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5621386}",549622,t,Jim Larkin,,3,True,,,0,0,2020-04-22 16:47:29,,1,,,1,0,1,,20718.0,0,,0,,0,2019-06-20,,,,,0,,1,0,0,0,0,,,,0
4391,Revolution Resources,,"14301 Caliber Dr, Oklahoma City, OK, USA",2019-06-25 21:09:32,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633253, ""name"": ""Kenneth Bullard"", ""email"": ""kbullard@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""831f2f6dd47605f426db29ae581506ef"", ""active_flag"": true, ""value"": 5633253}",549622,r,Kenneth Bullard,,3,True,,,0,4,2022-06-29 16:54:32,,1,Caliber Drive,United States,2,0,25,Oklahoma City,33554.0,4,32858.0,3,,4,2021-10-04,2021-06-14,,73134,,0,14301,24,0,1,0,0,"14301 Caliber Dr, Oklahoma City, OK 73134, USA",Oklahoma,Oklahoma County,0
4392,Repsol Canada,,,2019-06-26 14:46:26,ncsmultistagellc@pipedrivemail.com,"{""id"": 5517184, ""name"": ""Dylan Lougheed"", ""email"": ""dlougheed@atreservoir.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5517184}",549622,r,Dylan Lougheed,,3,True,,,0,0,2022-01-04 16:03:53,,1,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
4393,Harvest Energy,,,2019-06-27 19:46:39,ncsmultistagellc@pipedrivemail.com,"{""id"": 5517184, ""name"": ""Dylan Lougheed"", ""email"": ""dlougheed@atreservoir.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5517184}",549622,h,Dylan Lougheed,,3,True,,,0,1,2022-01-04 16:03:53,,1,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
4394,Chris Jacobsen,,,2019-06-28 13:17:48,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633288, ""name"": ""Kerry Tetley"", ""email"": ""ktetley@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633288}",549622,c,Kerry Tetley,,3,True,,,0,0,2019-06-28 13:17:48,,0,,,0,0,1,,,0,20860.0,0,,0,,2019-06-19,14:00:00,,,0,,0,0,1,0,0,,,,0
4395,CFER Technologies,,,2019-07-04 03:00:04,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417415, ""name"": ""Jesse Powell"", ""email"": ""jessep@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""272a1f7f107375f69ed8f42328ca9d30"", ""active_flag"": true, ""value"": 1417415}",549622,c,Jesse Powell,,3,True,,,0,0,2023-12-08 13:54:43,,1,,,1,0,3,,20956.0,0,31784.0,0,,0,2019-07-09,2021-01-18,,,,10,,2,0,1,0,0,,,,0
4396,SDS Petroleum Consultants,,,2019-07-09 02:46:14,ncsmultistagellc@pipedrivemail.com,"{""id"": 5621386, ""name"": ""Jim Larkin"", ""email"": ""jlarkin@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5621386}",549622,s,Jim Larkin,,3,True,,,0,0,2020-04-22 16:47:29,,1,,,1,0,3,,23951.0,0,,0,,0,2019-11-11,,,,,0,,3,0,0,0,0,,,,0
4397,Sponte Resources,,,2019-07-16 16:12:10,ncsmultistagellc@pipedrivemail.com,"{""id"": 6364667, ""name"": ""Brandon Gowisnock"", ""email"": ""bgowisnock@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 6364667}",549622,s,Brandon Gowisnock,,3,True,,,0,0,2021-02-01 15:15:18,,2,,,3,0,14,,31964.0,0,,3,,0,2021-02-01,,,,,0,,14,0,0,0,0,,,,0
4398,Ensign Natural Resources,,,2019-07-16 16:15:49,ncsmultistagellc@pipedrivemail.com,"{""id"": 6364667, ""name"": ""Brandon Gowisnock"", ""email"": ""bgowisnock@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 6364667}",549622,e,Brandon Gowisnock,,3,True,,,0,0,2022-05-19 16:25:37,,3,,,2,0,18,,34706.0,0,21430.0,3,,0,2022-05-19,2019-07-31,,,,1,,14,0,4,0,0,,,,0
4399,RSP Permian,,,2019-07-23 21:35:45,ncsmultistagellc@pipedrivemail.com,"{""id"": 5621386, ""name"": ""Jim Larkin"", ""email"": ""jlarkin@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5621386}",549622,r,Jim Larkin,,3,True,,,0,0,2020-04-22 16:47:29,,1,,,1,0,2,,22408.0,0,,0,,0,2019-09-15,,,,,0,,2,0,0,0,0,,,,0
4401,Bear Mountain Resources /OKC / TD,,,2019-07-26 16:22:01,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633352, ""name"": ""Jim Brollier"", ""email"": ""jbrollier@spectrumtracer.com"", ""has_pic"": 1, ""pic_hash"": ""a24f7c6fc6e843e4ed2049febb2e408e"", ""active_flag"": false, ""value"": 5633352}",549622,b,Jim Brollier,,3,True,,,0,0,2020-04-21 20:56:56,,1,,,0,0,2,,21508.0,1,,0,,1,2019-08-05,,,,,0,,2,0,0,0,0,,,,0
4402,Panther Energy Company,,,2019-07-29 12:06:01,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633253, ""name"": ""Kenneth Bullard"", ""email"": ""kbullard@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""831f2f6dd47605f426db29ae581506ef"", ""active_flag"": true, ""value"": 5633253}",549622,p,Kenneth Bullard,,3,True,,,0,0,2020-07-29 20:26:13,,2,,,0,0,24,,27634.0,0,21375.0,1,,0,2020-04-28,2019-07-23,15:00:00,,,0,,7,0,17,0,0,,,,0
4403,Muebourne Oil & Gas,,,2019-07-29 12:26:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633288, ""name"": ""Kerry Tetley"", ""email"": ""ktetley@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633288}",549622,m,Kerry Tetley,,3,True,,,0,0,2019-10-18 13:20:10,,0,,,0,0,2,,,0,21370.0,0,,0,,2019-07-18,14:00:00,,,0,,0,0,2,0,0,,,,0
4404,Muebourne Oil And Gas,,,2019-07-29 12:48:06,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633288, ""name"": ""Kerry Tetley"", ""email"": ""ktetley@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633288}",549622,m,Kerry Tetley,,3,True,,,0,0,2019-07-29 12:48:06,,0,,,0,0,1,,,0,21385.0,0,,0,,2019-07-24,14:00:00,,,0,,0,0,1,0,0,,,,0
4405,Meubourne Oil & Gas,,,2019-07-29 12:50:11,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633288, ""name"": ""Kerry Tetley"", ""email"": ""ktetley@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633288}",549622,m,Kerry Tetley,,3,True,,,0,0,2021-01-11 19:20:55,,0,,,0,0,3,,,0,21388.0,0,,0,,2019-07-30,16:00:00,,,0,,0,0,3,0,0,,,,0
4406,Australis Oil & Gas,,"Three Allen Center, Clay Street, Houston, TX, USA",2019-07-30 15:37:13,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633205, ""name"": ""Chase Lafferty"", ""email"": ""clafferty@spectrumtracer.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633205}",549622,a,Chase Lafferty,,3,True,,,0,2,2022-03-17 15:26:30,,1,Clay Street,United States,1,1,3,Houston,34375.0,0,34376.0,1,,1,2022-03-02,2022-03-23,,77002,,0,333,2,0,1,0,0,"333 Clay St, Houston, TX 77002, USA",Texas,Harris County,0
4407,Murphy Oil,,"4000 520 3 Avenue Southwest, Calgary, AB, Canada",2019-08-01 21:48:51,ncsmultistagellc@pipedrivemail.com,"{""id"": 11440623, ""name"": ""Brennan Strasky"", ""email"": ""bstrasky@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""00ef195c44ae03cc51f4a32f9254e69b"", ""active_flag"": false, ""value"": 11440623}",549622,m,Brennan Strasky,,3,True,,,0,4,2023-12-08 13:54:32,,9,3 Avenue Southwest,Canada,2,0,35,Calgary,28653.0,0,7958.0,0,,1,2020-06-15,2017-09-12,14:30:00,T2P 0R6,,6,520,33,0,2,0,0,"520 3 Ave SW, Calgary, AB T2P 0R6, Canada",Alberta,Division No. 6,0
4408,CanAm Supply,,,2019-08-02 14:14:06,ncsmultistagellc@pipedrivemail.com,"{""id"": 1435856, ""name"": ""Eric Schmelzl"", ""email"": ""eric@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""8e189563cab8fcc98447609662640f5c"", ""active_flag"": false, ""value"": 1435856}",549622,c,Eric Schmelzl,,3,True,,,0,0,2019-09-11 19:41:22,,1,,,0,0,4,,22306.0,0,,1,,0,2019-09-09,,,,,0,,4,0,0,0,0,,,,0
4409,Marcus Jones Energy Consultants / OKC / FS,,,2019-08-07 17:29:44,ncsmultistagellc@pipedrivemail.com,"{""id"": 6562129, ""name"": ""Furman Kelley"", ""email"": ""fkelley@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""31e4a0b73333fe523dfa4daab307b118"", ""active_flag"": false, ""value"": 6562129}",549622,m,Furman Kelley,,3,True,,,0,1,2020-04-22 16:47:29,,1,,,0,0,6,,22175.0,0,25082.0,0,,0,2019-10-08,2020-01-14,21:30:00,,,0,,5,0,1,0,0,,,,0
4410,Marcus Jones Energy Consultants / OKC / TD,,,2019-08-07 17:32:25,ncsmultistagellc@pipedrivemail.com,"{""id"": 6562129, ""name"": ""Furman Kelley"", ""email"": ""fkelley@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""31e4a0b73333fe523dfa4daab307b118"", ""active_flag"": false, ""value"": 6562129}",549622,m,Furman Kelley,,3,True,,,0,0,2021-01-11 19:03:23,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
4411,Boomtown Oil,,,2019-08-09 14:46:56,ncsmultistagellc@pipedrivemail.com,"{""id"": 8648966, ""name"": ""Christian Pack"", ""email"": ""cpack@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 8648966}",549622,b,Christian Pack,,3,True,,,0,0,2022-10-06 17:08:01,,0,,,1,0,5,,35189.0,0,,0,,0,2022-10-06,,,,,0,,5,0,0,0,0,,,,0
4412,Maverick Natural Resources,,,2019-08-12 12:58:37,ncsmultistagellc@pipedrivemail.com,"{""id"": 3641046, ""name"": ""Brenton Cheeseman"", ""email"": ""bcheeseman@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 3641046}",549622,m,Brenton Cheeseman,,3,True,,,0,0,2023-01-18 15:51:45,,2,,,2,0,18,,34857.0,0,22759.0,3,,0,2022-09-08,2019-09-30,,,,0,,17,0,1,0,0,,,,0
4413,Grayson Mill Energy,,,2019-08-12 12:59:50,ncsmultistagellc@pipedrivemail.com,"{""id"": 6364667, ""name"": ""Brandon Gowisnock"", ""email"": ""bgowisnock@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 6364667}",549622,g,Brandon Gowisnock,,3,True,,,0,0,2020-08-11 14:15:38,,1,,,3,0,4,,30269.0,0,21793.0,0,,0,2020-08-11,2019-08-12,,,,0,,2,0,2,0,0,,,,0
4414,Sierra Resources,,,2019-08-12 13:10:51,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633205, ""name"": ""Chase Lafferty"", ""email"": ""clafferty@spectrumtracer.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633205}",549622,s,Chase Lafferty,,3,True,,,0,0,2020-04-29 00:45:38,,0,,,1,0,1,,21796.0,0,,0,,0,2019-08-12,,,,,0,,1,0,0,0,0,,,,0
4415,Castex Energy,,,2019-08-12 13:14:52,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633205, ""name"": ""Chase Lafferty"", ""email"": ""clafferty@spectrumtracer.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633205}",549622,c,Chase Lafferty,,3,True,,,0,0,2020-04-29 00:45:39,,0,,,1,0,1,,21797.0,0,,0,,0,2019-08-12,,,,,0,,1,0,0,0,0,,,,0
4416,Riviera Resources,,,2019-08-12 13:18:05,ncsmultistagellc@pipedrivemail.com,"{""id"": 5633205, ""name"": ""Chase Lafferty"", ""email"": ""clafferty@spectrumtracer.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 5633205}",549622,r,Chase Lafferty,,3,True,,,0,0,2020-04-22 16:47:30,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
